PROFICIENCIA_LP_SAEB,PROFICIENCIA_MT_SAEB,ERRO_PADRAO_LP_SAEB,ERRO_PADRAO_MT_SAEB,INSE_ALUNO,ID_SERIE,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,IN_PUBLICA,ID_LOCALIZACAO,TX_RESP_Q01,TX_RESP_Q02,TX_RESP_Q04,TX_RESP_Q12b,TX_RESP_Q13b,TX_RESP_Q12f
291.697442,251.541327,21.095524,27.987971,5.12,12,3,35,6325647,2,1,1,B,C,A,B,B,B
272.791824,386.184101,19.243175,14.342139,5.41,13,2,25,6323463,2,1,1,A,C,B,B,B,A
,,,,,12,2,23,6323098,2,1,1,.,.,.,.,.,.
335.687454,305.61816,20.277773,29.277855,3.92,12,2,29,6324332,1,1,1,A,B,B,A,B,A
281.116982,299.178749,19.743864,35.064946,5.85,12,5,52,6327679,2,1,1,B,B,A,B,B,C
,,,,,12,3,35,6325480,2,1,1,.,.,.,.,.,.
321.525429,315.444702,19.749814,24.051754,7.14,12,5,53,6327738,1,0,1,B,B,A,C,B,C
260.645666,224.752134,22.137946,30.43382,4.31,12,3,31,6325218,2,1,1,B,C,C,B,B,A
237.89106,240.282991,24.215076,35.768016,4.62,13,2,24,6323341,2,1,1,A,B,C,B,B,A
253.081072,214.383381,20.938067,40.378518,7,12,2,22,6323052,1,1,1,B,B,B,D,B,C
233.783024,254.370485,25.340798,29.571233,4.83,12,4,43,6327105,2,1,1,B,C,A,B,.,.
235.900647,294.366923,24.340578,25.571802,4.74,12,3,35,6325649,2,1,1,A,C,B,A,B,B
,,,,,12,3,35,6325573,2,1,1,.,.,.,.,.,.
336.651478,360.305562,19.513077,14.860093,5.98,12,2,21,6322718,2,0,1,B,B,A,B,B,B
292.436024,357.245233,19.544095,17.502459,5.53,12,3,33,6325399,2,1,1,A,B,A,D,B,B
345.974542,286.981702,20.595717,41.649789,5.61,12,4,41,6326175,1,1,1,B,B,C,D,B,B
325.909153,397.782876,21.54156,13.880916,5.67,12,5,52,6327550,2,1,1,B,B,C,C,B,B
324.888328,280.465048,21.449113,29.804863,5.05,12,3,35,6325510,2,1,1,B,C,C,B,B,B
337.592472,328.13813,20.930795,24.492521,5.54,12,3,35,6325777,2,1,1,A,B,A,D,B,B
354.013765,334.924855,22.207143,32.969263,3.59,12,1,15,6322429,2,0,1,B,C,B,A,B,A
291.478281,237.651637,19.791134,35.017829,3.93,13,1,15,6322365,2,1,2,B,C,C,A,B,A
309.250022,220.037672,20.064727,33.517623,5.69,12,2,27,6323898,2,1,1,B,C,A,B,B,B
231.646448,247.403059,27.709537,28.710659,6.13,12,4,43,6327113,2,1,1,B,C,A,B,B,C
340.703649,327.85632,21.134475,23.5504,7.03,12,5,53,6327738,1,0,1,A,B,C,C,B,D
348.633127,315.787825,21.36482,23.562026,4.7,13,2,23,6323159,2,1,1,B,B,B,A,B,B
206.795815,248.519285,29.206479,33.602188,4.29,12,2,24,6323345,2,1,1,B,B,C,*,B,B
324.318388,366.703445,18.95421,14.828179,7.62,12,5,52,6327729,2,0,1,B,B,A,D,B,C
315.756824,326.441183,18.55291,25.78246,6.05,12,4,41,6326290,2,1,1,B,B,A,D,B,B
313.390344,267.328171,17.637093,38.820631,3.13,12,1,15,6322430,2,1,1,B,B,A,A,A,A
310.486483,216.546805,17.201801,42.39679,5.5,12,4,43,6327053,2,1,1,B,B,A,B,B,B
315.509785,287.996819,19.348789,25.448783,3.88,12,3,31,6325042,2,1,1,B,C,C,A,B,C
,,,,,12,1,11,6322215,2,1,1,.,.,.,.,.,.
306.759306,251.406571,18.725518,43.480989,5.87,12,4,43,6326818,2,1,1,B,C,A,B,B,C
263.714697,261.081197,17.707943,37.430254,5.44,13,2,23,6323119,1,1,1,B,B,A,A,B,B
,,,,,12,3,33,6325432,2,1,1,.,.,.,.,.,.
269.196762,275.206809,21.662435,28.980899,5.63,13,4,41,6326200,2,1,1,B,C,A,C,B,B
273.268161,310.008056,22.328899,26.281802,4.27,12,2,29,6324290,2,1,1,A,F,C,A,B,B
318.943314,315.27574,20.419749,26.126477,3.28,12,5,53,6327738,1,1,1,A,C,A,A,A,A
176.035648,203.195302,27.791241,36.084813,5.75,12,2,22,6322932,2,1,1,A,C,B,A,B,D
253.754147,258.605838,25.468009,34.366124,2.96,12,1,17,6322584,2,1,2,B,B,C,B,A,A
290.785372,180.600325,20.647229,37.879237,4.63,12,3,31,6324479,1,1,1,B,D,A,A,B,A
277.863333,197.854678,18.179653,39.882138,4.62,12,2,22,6322915,2,1,1,A,E,B,A,B,A
318.190187,217.620273,18.123568,38.738469,4.96,12,2,29,6324127,2,1,1,A,C,C,B,B,A
182.184949,290.016432,32.95988,33.679487,5.73,12,3,32,6325283,2,1,1,A,C,C,C,B,B
335.114428,310.159356,20.593018,29.442178,5.08,12,1,13,6322281,1,1,1,B,C,C,B,B,B
,,,,,12,3,35,6325473,2,1,1,.,.,.,.,.,.
270.437189,244.530752,23.677585,25.96411,4.59,12,4,42,6326771,2,1,1,B,B,C,A,.,B
274.425287,232.120308,22.018228,30.233669,3.97,13,4,41,6326351,2,1,1,B,C,A,A,B,A
186.769874,220.299752,28.837574,37.737773,6.86,12,5,52,6327623,2,1,1,A,C,A,B,B,D
345.033712,329.157997,21.707997,18.04467,5.66,12,3,33,6325394,2,1,1,A,C,C,C,B,B
314.446814,325.5663,19.851351,20.771042,5.43,12,4,43,6327101,1,1,1,A,B,C,A,B,B
268.439063,283.604632,20.729263,23.510102,3.85,12,2,21,6322622,2,1,1,A,C,C,A,B,A
311.805142,228.86581,19.34361,36.481537,4.64,12,4,41,6326272,2,1,1,A,D,A,A,B,B
253.1333,361.977413,20.171333,16.255222,5.15,12,2,22,6323052,1,0,1,A,B,C,A,B,B
268.221389,229.086864,18.802759,38.644067,4.69,12,1,11,6322186,1,1,1,B,B,C,A,B,B
240.951552,266.148452,25.471039,28.813948,5.76,12,3,35,6325891,2,1,1,A,C,C,B,B,A
189.665967,194.579835,31.77956,40.681454,3.51,12,2,23,6323176,2,1,1,B,B,C,A,B,A
,,,,,12,4,42,6326649,2,1,1,.,.,.,.,.,.
282.669734,218.014314,17.309673,40.676368,5.7,12,4,42,6326644,2,1,1,A,B,A,B,B,B
210.505031,253.332564,26.839889,38.522222,5.19,12,3,35,6325870,2,1,2,B,C,C,A,B,B
304.136807,274.082927,19.972115,28.360326,4.02,12,1,15,6322443,2,1,1,B,C,C,A,B,A
342.73114,284.477111,21.113154,35.99438,5.47,12,1,11,6322186,1,1,1,A,C,E,B,B,B
289.238846,257.886448,19.159874,35.574572,4.42,12,5,52,6327498,2,1,1,B,C,B,B,B,A
230.105597,289.804097,27.937404,23.983454,5.74,12,3,35,6325694,2,1,1,A,B,A,B,B,C
191.103408,200.444449,26.51021,40.695651,3.05,12,1,15,6322344,2,1,2,A,C,C,*,B,A
,,,,,12,3,35,6325999,1,1,1,.,.,.,.,.,.
372.915472,326.688618,25.380961,23.639716,7.13,12,4,41,6326468,2,1,1,B,B,D,C,B,C
292.77303,274.054477,17.163401,37.375759,4.86,12,3,35,6325469,2,1,1,A,C,B,A,B,B
,,,,,12,2,28,6323974,2,1,1,.,.,.,.,.,.
,,,,,12,3,35,6325510,2,1,1,.,.,.,.,.,.
321.334751,314.607603,22.997457,32.012778,3.37,12,3,31,6324751,2,1,1,B,B,C,A,B,A
340.590653,250.756711,21.83956,32.338574,4.96,12,5,53,6327738,1,1,1,B,B,A,B,B,B
319.847451,247.614723,19.548723,44.197529,5.53,12,2,26,6323679,2,1,1,B,B,A,B,B,B
320.517992,173.154797,21.435726,37.258385,4.77,12,1,13,6322281,1,1,1,.,.,.,A,B,A
,,,,,12,2,21,6322805,1,0,1,.,.,.,.,.,.
230.544195,294.576911,26.723587,35.551042,5.69,12,4,41,6326110,2,1,1,B,C,C,A,B,C
332.110021,309.502565,20.150067,25.351474,6.11,12,4,43,6327101,1,1,1,B,B,C,B,B,C
223.206365,228.421969,24.381458,33.416849,3.39,12,2,26,6323637,2,1,2,B,C,C,A,B,B
,,,,,12,4,41,6326084,2,1,1,.,.,.,.,.,.
170.727458,231.178131,31.757412,34.219016,3.55,12,3,32,6325298,2,1,1,A,B,D,*,A,A
227.958774,198.509569,24.160313,38.874344,4.71,12,2,22,6322987,2,1,1,A,B,E,B,B,B
345.521399,322.110477,21.706895,22.015708,5.08,12,5,52,6327507,2,1,1,B,B,C,B,B,B
297.890046,308.266618,21.331213,24.044656,,12,2,23,6323119,1,1,1,A,B,C,.,.,.
,,,,,12,3,35,6325581,2,1,1,.,.,.,.,.,.
252.588702,281.493634,21.941979,32.508878,2.66,12,1,13,6322251,2,1,2,B,F,E,A,A,A
287.047948,248.904439,17.680507,44.060257,5.67,12,3,35,6325999,1,1,1,A,B,A,.,B,A
329.802877,249.421666,20.193866,36.519712,4.98,12,1,16,6322478,2,1,1,A,C,A,A,B,B
,,,,,12,2,24,6323333,1,1,1,.,.,.,.,.,.
279.001617,194.330667,19.916196,42.179536,3.7,12,2,29,6324113,2,1,1,B,C,D,A,B,A
334.222521,258.752276,20.393469,37.342726,4.58,12,1,15,6322326,2,1,1,A,C,C,A,B,A
,,,,,12,3,33,6325349,2,1,1,.,.,.,.,.,.
325.499699,262.862933,19.005392,37.551149,5.63,12,3,33,6325395,2,1,1,A,C,B,B,B,A
269.316204,242.123414,19.893552,35.997957,3.87,12,1,15,6322333,2,1,1,B,B,C,B,B,A
265.926971,302.198556,19.981757,23.146802,5.75,12,5,52,6327626,2,1,1,A,C,A,A,B,B
363.861649,391.675522,26.308678,13.903775,5.45,12,3,33,6325353,2,1,1,A,B,B,B,B,C
226.251981,316.504477,30.875533,23.941814,4.35,12,2,26,6323714,2,1,1,B,A,C,A,B,C
,,,,,12,4,43,6327101,1,1,1,.,.,.,.,.,.
252.42188,221.785593,19.457874,37.681881,5.26,12,3,35,6325649,2,1,1,A,F,B,C,A,D
238.927587,223.006617,26.959276,29.775296,3.47,12,2,24,6323406,2,1,1,B,B,C,A,A,A
274.759704,310.865947,19.454293,27.33582,3.58,13,2,23,6323220,2,1,1,A,C,C,A,B,B
194.909422,279.687586,33.226972,24.012127,4.72,12,3,35,6325979,2,1,1,B,C,C,B,B,A
253.936617,259.148441,19.630151,33.879079,3.41,12,2,21,6322805,1,1,1,A,D,B,A,*,A
308.895056,348.805715,18.586132,21.338685,4.44,12,2,29,6324214,2,1,1,A,C,B,*,B,A
312.011246,325.893214,19.823033,21.69947,6.26,13,3,35,6325950,2,1,1,B,C,A,C,B,C
367.489877,322.976641,22.987485,21.92153,4.98,13,4,41,6326338,2,1,1,B,C,C,B,B,B
,,,,,12,3,35,6325999,1,1,1,.,.,.,.,.,.
,,,,,12,4,41,6326137,2,1,1,.,.,.,.,.,.
357.213533,283.38654,21.906939,26.719383,3.72,12,1,15,6322355,2,1,1,A,B,B,A,B,A
,,,,,12,5,51,6327370,2,1,1,.,.,.,.,.,.
,,,,,12,3,35,6325981,2,1,1,.,.,.,.,.,.
349.648222,325.924179,23.177778,22.870805,5.65,13,3,31,6325021,2,1,1,A,C,C,B,B,B
,,,,,12,3,35,6325504,2,1,1,.,.,.,.,.,.
,,,,,12,2,23,6323104,2,1,2,.,.,.,.,.,.
353.224663,291.573201,21.755267,37.848272,4.99,12,3,35,6325781,2,1,1,A,C,A,A,B,B
,,,,,12,3,35,6325983,2,1,1,.,.,.,.,.,.
281.345454,289.793142,22.817798,31.556026,4.25,12,2,29,6324160,2,1,1,A,C,C,A,B,A
342.106547,346.981557,19.564645,19.581374,6.16,12,3,35,6325581,2,1,1,.,.,.,D,B,B
,,,,,12,2,24,6323401,2,1,1,.,.,.,.,.,.
370.248071,397.546452,26.565634,14.04373,5.2,12,2,28,6323968,2,0,1,B,B,A,B,B,B
280.82923,240.752822,18.723369,39.247034,5.37,12,3,31,6324451,2,1,1,A,C,C,B,B,B
318.380866,222.723522,19.792456,37.951058,5.49,12,3,35,6325979,2,1,1,A,C,A,A,B,B
282.125301,332.366328,18.680286,19.88772,4.37,13,2,23,6323185,2,1,1,B,B,A,B,B,B
294.160336,273.639253,17.481069,28.96374,4.85,12,3,31,6324516,2,1,1,B,B,E,B,B,B
288.77799,268.948601,18.627341,30.382287,4.4,12,5,52,6327615,2,1,1,B,C,A,A,B,A
,,,,,12,4,41,6326284,2,1,1,.,.,.,.,.,.
,,,,,12,4,43,6326778,2,1,1,.,.,.,.,.,.
292.538883,244.090097,20.594615,32.186212,5.55,12,2,26,6323722,2,1,1,B,C,A,.,B,.
,,,,,12,4,42,6326655,2,1,1,.,.,.,.,.,.
298.336413,283.362618,19.562496,28.600495,5.92,12,3,35,6325693,2,1,2,B,B,C,B,B,B
,,,,,12,3,35,6325999,1,1,1,.,.,.,.,.,.
,,,,,12,4,42,6326516,2,1,1,.,.,.,.,.,.
357.693175,321.113973,22.819285,21.97636,5.1,12,4,42,6326661,2,1,1,B,B,A,A,B,B
,,,,,12,4,43,6326961,2,1,1,.,.,.,.,.,.
,,,,,12,2,23,6323242,2,1,1,.,.,.,.,.,.
,,,,,12,3,33,6325417,2,1,1,.,.,.,.,.,.
,,,,4.18,12,3,35,6325589,2,1,1,B,B,A,A,A,B
304.549677,270.994317,21.046436,28.786393,5.38,12,5,50,6327291,1,1,1,B,B,A,B,B,B
185.256569,210.589745,33.294737,36.50205,4.93,12,2,27,6323866,1,1,1,B,B,C,A,B,A
325.388521,259.95642,19.451152,31.98908,5.89,12,3,31,6325237,2,1,1,B,C,B,B,B,C
,,,,,12,5,52,6327560,2,1,1,.,.,.,.,.,.
,,,,,12,3,35,6325999,1,1,1,.,.,.,.,.,.
,,,,,12,2,29,6324332,1,1,1,.,.,.,.,.,.
282.722568,316.146375,18.824851,27.13539,5.44,12,3,35,6325999,1,1,1,A,B,C,B,B,B
253.396206,212.859756,19.799343,37.429192,5.84,12,3,35,6325758,2,1,1,A,B,A,B,B,B
232.630415,233.794898,23.9049,34.242379,5.13,12,2,28,6323940,2,1,1,A,E,C,A,B,C
279.438342,283.624474,21.009634,26.656952,5.9,12,3,32,6325272,2,1,1,A,C,A,C,B,B
270.344301,350.833433,21.102907,15.016815,5.2,12,3,32,6325344,1,1,1,A,C,C,A,B,B
163.070803,241.619321,34.453902,33.002296,5.33,12,3,31,6324759,2,1,1,B,C,E,D,B,B
273.003328,301.344689,20.308736,31.335083,4.41,13,2,23,6323127,2,1,1,B,D,B,A,A,B
161.434365,240.953979,32.720664,45.299334,4.4,12,4,43,6327045,2,1,1,A,C,C,A,B,B
,,,,,12,3,33,6325374,2,1,2,.,.,.,.,.,.
,,,,,12,1,15,6322410,2,1,1,.,.,.,.,.,.
264.910774,250.74229,21.095744,40.847008,4.68,12,3,33,6325412,1,1,1,A,B,B,A,B,A
287.660972,308.328827,18.469003,25.90833,4.16,12,2,26,6323757,2,1,1,B,C,C,B,A,A
340.109027,283.032518,21.578252,33.494428,5.39,12,3,35,6325581,2,1,1,A,B,A,B,B,A
206.347686,242.484367,23.458534,45.876758,5.12,12,3,35,6325501,2,1,1,A,C,C,B,B,B
254.237151,306.162831,22.33259,22.998128,2.68,12,2,26,6323738,2,1,1,B,B,C,A,A,A
,,,,,12,3,35,6325501,2,1,1,.,.,.,.,.,.
307.394919,258.331462,18.997348,31.527353,4.48,12,1,15,6322348,2,1,1,B,B,C,A,B,A
304.704269,297.379855,17.919943,29.21179,4.96,12,3,33,6325412,1,1,1,A,B,C,C,B,A
,,,,,12,3,35,6325896,2,1,1,.,.,.,.,.,.
,,,,,12,3,35,6325672,2,1,1,.,.,.,.,.,.
,,,,,12,4,43,6327128,2,1,1,.,.,.,.,.,.
193.717698,240.150247,31.19557,35.575355,6.68,12,3,31,6324796,2,1,1,A,B,A,C,B,C
,,,,,12,3,35,6325979,2,1,1,.,.,.,.,.,.
268.330419,277.786408,19.158772,35.491293,5.1,12,3,33,6325393,2,1,1,A,C,A,A,B,B
326.0135,253.40215,20.698687,32.288383,4.79,12,3,31,6324485,2,1,1,B,B,C,A,B,B
270.907521,290.97778,19.387905,26.584571,4.39,12,1,15,6322330,2,1,1,B,B,A,B,B,A
236.529152,270.941051,27.97057,26.409069,4.06,12,1,11,6322209,2,1,1,B,C,C,*,B,B
230.227243,260.538651,24.765238,32.60546,5.36,12,1,17,6322500,2,1,1,A,C,B,A,B,B
313.550941,282.536753,19.460684,26.623863,5.27,12,1,15,6322429,2,0,1,B,B,C,A,B,B
,,,,,12,3,35,6326012,2,1,1,.,.,.,.,.,.
218.005276,213.665891,30.344212,32.39402,4.29,12,3,35,6325586,2,1,1,B,B,C,B,B,A
,,,,,12,3,35,6325740,2,1,1,.,.,.,.,.,.
294.578219,231.092951,20.621005,33.595593,5.58,12,1,15,6322434,2,1,1,B,C,C,B,B,B
208.763144,217.648667,29.143563,36.788051,3.23,12,5,50,6327314,2,1,2,A,B,E,A,.,A
242.75057,239.856086,21.658138,32.353609,4.32,12,1,15,6322331,2,1,1,B,B,B,A,B,B
332.770921,234.490199,20.110785,35.31294,4.4,12,3,31,6324824,2,1,1,B,C,C,A,B,A
325.631428,262.814307,20.380027,44.0858,5.56,12,2,21,6322630,2,1,1,C,C,F,A,B,D
300.053287,271.594041,19.389338,32.666495,4.32,12,2,21,6322709,2,1,1,B,B,C,B,B,B
285.304188,308.995734,20.80667,24.8689,4.53,12,3,35,6325870,2,1,1,A,B,C,A,B,A
284.183699,335.666267,20.284109,23.106839,4.48,12,2,26,6323759,2,1,1,A,C,A,A,B,A
248.193299,259.042078,22.338375,30.244736,3.63,12,2,24,6323400,2,1,1,B,B,C,A,B,A
284.018584,313.071458,17.755324,30.721218,6.09,12,3,33,6325385,2,1,1,B,B,A,B,B,C
200.898346,172.318591,29.834103,35.874547,3.83,12,2,23,6323119,1,1,1,A,C,A,A,B,B
386.426788,389.463862,26.060924,14.605168,6.24,13,4,41,6326234,2,1,1,B,B,A,B,B,D
,,,,,12,3,35,6326025,2,1,1,.,.,.,.,.,.
224.349002,237.345738,21.755212,42.910832,3.52,12,2,29,6324164,2,1,1,B,D,C,A,B,A
229.120472,183.699164,28.05354,37.160685,4.04,12,3,33,6325412,1,1,1,B,D,C,B,B,A
302.120225,310.717665,20.148745,38.077096,3.68,12,3,31,6325148,2,1,1,A,B,C,A,A,A
208.488394,190.676594,24.453244,40.103416,5.24,12,3,35,6325999,1,1,1,A,B,C,B,B,B
,,,,,12,3,33,6325369,2,1,1,.,.,.,.,.,.
283.764879,228.885372,18.231991,40.537699,3.85,13,2,29,6324346,2,1,1,B,D,B,A,B,A
,,,,,13,1,17,6322613,1,1,1,.,.,.,.,.,.
227.394122,248.972404,23.744523,40.211456,5.61,12,4,42,6326622,2,1,1,A,D,D,B,B,B
186.435953,226.383073,31.762536,40.91922,4.87,12,3,33,6325412,1,1,1,A,C,B,A,B,A
,,,,,12,3,35,6325709,2,1,1,.,.,.,.,.,.
,,,,,12,3,35,6325523,2,1,1,.,.,.,.,.,.
227.301234,188.07,25.999605,39.544325,2.38,12,3,33,6325394,2,1,1,B,F,C,*,A,A
,,,,,12,2,29,6324332,1,1,1,.,.,.,.,.,.
301.994502,312.195849,20.699623,23.807113,5.31,13,3,35,6325785,2,1,1,B,D,A,B,B,B
,,,,,12,3,35,6325929,2,1,1,.,.,.,.,.,.
,,,,,12,3,35,6325950,2,1,1,.,.,.,.,.,.
298.144963,311.448401,18.676264,19.407269,6.5,13,3,35,6325999,1,1,1,B,C,A,C,B,B
189.608725,205.060764,34.184991,30.786165,2.47,12,3,31,6324820,2,1,1,A,E,B,A,A,A
,,,,,12,5,51,6327352,2,1,1,.,.,.,.,.,.
348.92132,337.335939,20.837522,16.494105,4.82,13,4,41,6326150,2,1,1,B,C,A,B,B,A
,,,,,12,4,42,6326771,2,1,1,.,.,.,.,.,.
,,,,,12,4,42,6326745,2,1,1,.,.,.,.,.,.
210.982415,302.523011,30.294683,28.418566,4.28,12,1,15,6322419,2,1,1,A,F,C,D,B,A
,,,,,12,4,41,6326175,1,1,1,.,.,.,.,.,.
324.568897,293.154115,21.263614,31.107378,5.22,12,2,26,6323759,2,1,1,A,B,C,B,B,A
,,,,,12,3,35,6325532,2,1,1,.,.,.,.,.,.
306.584936,342.644592,20.049466,16.473425,4.57,12,3,33,6325394,2,1,1,A,C,C,B,B,B
,,,,,12,4,43,6327001,2,1,1,.,.,.,.,.,.
308.60835,287.358696,19.403552,23.915824,4,12,3,33,6325412,1,1,1,B,B,C,A,B,A
,,,,,12,1,15,6322323,2,1,2,.,.,.,.,.,.
159.413926,209.437413,33.411645,31.051318,4.58,12,5,51,6327383,2,1,2,B,D,C,A,B,B
,,,,,12,3,31,6324678,2,1,1,.,.,.,.,.,.
327.201644,348.253164,18.920163,15.957595,4.75,12,3,33,6325400,2,1,1,A,B,B,B,B,B
,,,,,12,1,15,6322380,2,1,2,.,.,.,.,.,.
,,,,,12,4,42,6326589,2,1,1,.,.,.,.,.,.
,,,,,12,3,35,6325881,2,1,1,.,.,.,.,.,.
260.020466,292.958995,21.59478,26.631409,6.9,12,3,31,6324923,2,1,1,A,C,C,C,B,B
208.901539,213.375475,27.202568,42.469785,,12,3,31,6324479,1,1,1,.,.,.,.,.,.
257.332406,316.577472,19.936194,39.45976,4.15,12,1,12,6322236,1,1,1,B,C,C,A,B,A
313.337068,252.098294,19.872231,34.672247,3.38,12,2,23,6323119,1,1,1,A,F,C,A,B,A
,,,,,12,3,35,6326006,2,1,1,.,.,.,.,.,.
155.145347,173.555153,32.613177,37.37207,5.79,12,3,33,6325412,1,1,1,A,B,C,C,B,A
241.501163,247.573084,20.708548,38.909332,4.83,12,2,29,6324058,2,1,1,B,E,B,A,B,A
288.84603,353.775829,17.497652,15.960949,5.15,12,3,31,6324467,2,1,1,A,B,A,A,B,B
209.183341,245.706503,28.83818,33.912894,4.02,12,1,13,6322253,2,1,1,A,C,C,A,A,A
299.386437,268.899193,19.905563,28.114065,3.95,12,2,27,6323896,2,1,1,B,C,B,A,B,A
325.846898,306.884848,18.836641,30.471826,5.51,12,3,35,6325757,2,1,1,A,C,A,B,B,B
,,,,,12,4,43,6327086,2,1,1,.,.,.,.,.,.
243.558129,246.014135,25.903246,31.203233,,12,2,23,6323119,1,1,1,B,C,C,.,.,.
195.550213,231.335356,28.665848,35.64645,4.88,12,3,33,6325381,2,1,1,A,D,A,C,B,A
288.02602,244.047899,18.260089,43.283857,2.23,12,2,23,6323124,2,1,1,B,C,C,A,A,A
290.632928,306.316535,20.419694,24.245198,4.69,12,5,51,6327370,2,1,1,A,C,C,A,B,B
349.708329,210.131428,23.099104,41.902981,4.75,13,3,35,6325999,1,1,1,B,C,B,B,A,B
293.09461,227.836552,19.592577,39.03319,5.45,12,4,41,6326270,2,1,1,B,B,A,A,B,B
348.270723,251.663787,23.552964,37.868449,4.83,12,2,29,6324332,1,1,1,B,C,C,B,B,A
252.976284,186.502164,21.560347,39.049901,6.17,12,4,43,6327077,2,1,1,B,B,A,*,B,B
199.987433,232.67599,27.05321,40.706382,4.26,12,3,31,6324594,2,1,1,B,D,A,A,B,B
285.05186,305.878004,19.285983,24.662937,3.62,12,5,50,6327291,1,1,1,A,B,C,C,B,A
317.094381,262.460564,19.833335,27.701356,5.13,12,3,31,6325187,2,1,1,A,C,C,B,B,B
296.795947,281.734754,19.699018,30.888616,6.07,12,3,35,6326031,2,1,1,A,B,A,B,B,B
273.683455,256.899613,22.735378,29.749027,3.73,12,2,23,6323168,2,1,1,B,B,C,A,B,A
,,,,,12,2,29,6324409,2,1,1,.,.,.,.,.,.
212.047866,229.91843,29.747,30.707692,5.37,12,3,35,6325545,2,1,1,A,C,A,A,B,B
,,,,,12,3,35,6325971,2,1,1,.,.,.,.,.,.
261.776733,324.670346,23.084174,25.650275,5.09,12,4,43,6327259,2,1,1,A,C,A,B,B,A
202.229898,198.302879,28.545138,40.638976,3.85,13,4,43,6327101,1,1,1,B,C,A,A,B,A
323.798471,296.67617,20.403937,24.420085,5.57,12,5,50,6327349,2,1,1,A,B,A,B,B,B
,,,,,13,4,42,6326606,2,1,1,.,.,.,.,.,.
361.703752,353.152517,22.658137,17.86207,5.52,12,5,52,6327615,2,1,1,A,C,C,C,B,A
237.211814,266.415226,22.939334,37.436458,5.18,12,3,35,6325767,2,1,1,A,D,A,B,B,B
,,,,,12,3,33,6325412,1,1,1,.,.,.,.,.,.
260.01683,282.227277,19.942475,32.838028,6.12,12,3,35,6325971,2,1,1,B,C,A,C,B,B
271.59134,244.494814,18.195244,41.25396,,12,3,35,6325999,1,1,1,B,B,A,.,.,.
274.58357,310.829785,18.908813,25.174966,4.94,13,2,22,6322996,2,1,1,B,C,C,B,B,B
219.988692,238.630758,22.255625,36.791907,4.14,12,2,26,6323665,2,1,1,B,C,A,A,B,B
161.858088,272.482226,34.187635,28.715186,4.97,12,3,31,6324770,2,1,1,B,B,C,B,B,B
297.982107,252.11495,18.352315,34.761674,4.81,13,3,35,6325670,2,1,1,B,B,C,B,B,B
324.131456,280.687499,20.656155,37.492909,4.98,12,3,33,6325424,2,1,1,B,C,.,B,B,B
,,,,,12,2,23,6323101,2,1,1,.,.,.,.,.,.
,,,,,12,2,25,6323566,2,1,1,.,.,.,.,.,.
191.285712,197.442975,30.512963,40.957451,3.49,12,2,21,6322759,2,1,1,B,B,B,A,B,A
,,,,,12,3,35,6325649,2,1,1,.,.,.,.,.,.
306.347649,222.243072,19.274193,38.202853,5.35,12,4,41,6326143,2,1,1,A,B,C,B,B,B
,,,,,12,3,35,6325649,2,1,1,.,.,.,.,.,.
272.521316,250.604739,19.787828,41.660185,5.23,12,3,35,6325589,2,1,1,B,C,A,C,B,A
274.860415,250.915333,18.371102,47.873735,,13,3,33,6325355,2,1,1,.,.,.,.,.,.
354.027924,355.543368,24.935366,19.124846,3.46,13,2,29,6324307,2,1,1,B,B,B,A,B,A
302.127332,310.703524,19.115303,20.75243,6.9,12,4,42,6326698,2,1,1,B,B,A,D,B,B
,,,,,12,2,22,6322867,2,1,1,.,.,.,.,.,.
343.884024,266.187073,22.43286,30.899179,4.23,12,3,31,6324824,2,1,1,B,C,C,*,B,A
221.123726,233.084004,26.446798,29.14824,,12,1,13,6322284,2,1,2,.,.,.,.,.,.
263.090158,316.583173,19.900274,28.28856,5.45,13,4,41,6326331,2,1,2,A,B,A,B,B,C
,,,,,12,1,15,6322434,2,1,1,.,.,.,.,.,.
263.801138,301.831455,17.443826,30.915388,3.63,12,2,26,6323808,2,1,1,A,B,B,A,B,A
263.031319,220.569935,22.900162,32.667948,3.06,12,1,15,6322415,2,1,1,B,C,C,A,A,A
311.559811,281.691046,19.792621,37.13218,4.13,13,3,35,6325870,2,1,1,B,C,B,A,B,A
269.242214,281.159901,18.405921,29.749753,5.88,13,3,35,6325809,2,1,1,B,B,C,C,B,C
,,,,,13,2,22,6323055,2,1,1,.,.,.,.,.,.
,,,,,12,3,35,6325999,1,1,1,.,.,.,.,.,.
307.062265,287.58819,18.611419,21.558397,4.07,12,1,17,6322494,2,1,1,A,D,C,*,B,A
,,,,,12,2,23,6323244,2,1,1,.,.,.,.,.,.
183.289626,249.74288,32.428174,25.920179,6.39,12,5,53,6327738,1,1,1,B,C,A,B,B,C
,,,,,13,2,24,6323350,2,1,1,.,.,.,.,.,.
,,,,,12,3,35,6325649,2,1,1,.,.,.,.,.,.
285.177638,268.108931,19.928812,37.983308,5.71,12,3,35,6325473,2,1,1,A,C,B,D,B,B
372.273413,330.172107,24.932391,19.493511,6.12,13,4,41,6326175,1,1,1,B,C,A,C,B,B
190.074429,222.419971,32.305426,41.816739,4.01,13,2,29,6324330,2,1,1,B,C,C,A,A,A
169.490612,249.304516,32.536487,45.883353,3.69,12,2,29,6324041,2,1,1,B,D,C,C,B,A
